candidate_name,candidate_id,year,office,district,TOT,FND,COMM,ADS,INFO,OVERHEAD,CONTRIB,GENERAL,LOGTOT,LOGFND,LOGCOMM,LOGADS,LOGINFO,LOGOVERHEAD,LOGCONTRIB,LOGGENERAL
"CAPLES, BRIAN",1363003,2014,A,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COHN, STEVE",1358962,2014,A,7,522577.18,70933.37,125881.14,650.0,134900.0,181811.40999999997,720.0,332364.51,13.166527964831284,11.169496264698676,11.743093407381378,6.476972362889683,11.812289042195847,12.110725220032236,6.579251212010101,12.71398756731015
"MC CARTY, KEVIN",1314046,2014,A,7,1010035.95,14415.35,363438.95,1500.0,172989.86,387920.72000000003,25950.0,552344.16,13.825496482243395,9.576048890041356,12.80336661136902,7.313220387090301,12.060988259045361,12.868556267830305,10.163926888594034,13.221926609238281
"COOLEY, KEN",1240640,2014,A,8,1905113.27,121647.64,291552.09,720023.12,123612.04000000001,417715.54,77937.51999999999,1256834.89,14.460052024092889,11.70888394810569,12.582973965206326,13.487038601587798,11.72490323026482,12.942555953527963,11.263662759038237,14.044107126518487
"HAALAND, DOUGLAS",1340717,2014,A,8,50166.19,0.0,18846.2,3818.0,3520.0,19742.52,1500.0,26184.2,10.823096572796688,0.0,9.84406658104192,8.247482004285693,8.166216268592143,9.890529964414151,7.313220387090301,10.172911454404213
"COOPER, JIM",1354349,2014,A,9,1088222.93,64790.01,301537.51,2542.0,116705.54,522257.73000000004,7181.9,485575.06,13.900056584306173,11.078906703788798,12.616649698687885,7.8407064517494,11.667409289298694,13.165916480649628,8.879319250990958,13.093089158265173
"FONG, DARRELL",1358768,2014,A,9,1078084.09,51146.1,401922.98,17055.0,39800.0,450989.12000000005,1250.0,509924.07999999996,13.890696032974667,10.842441522138563,12.904015757205258,9.744198694852747,10.59162219127253,13.019198494025309,7.1308988302963465,13.142017130874253
"ALLEN, GREGORY J.",1363128,2014,A,10,47911.91,0.0,5712.11,22801.91,129.0,15243.039999999999,0.0,28643.02,10.77711939549872,0.0,8.650343761537075,10.034599583363685,4.859812404361672,9.631878284413748,0.0,10.262665062442819
"LEVINE, MARC",1338897,2014,A,10,1645016.15,102909.76,366076.16,156133.65,74825.0,178928.37,97475.36,699944.57,14.313260759762596,11.541607766692543,12.810596678168011,11.958467650216575,11.222907332720899,12.094740837136706,11.48735490709866,13.4587564251759
"FRAZIER JR., JAMES L.",1341572,2014,A,11,910327.05,159594.14,57618.65,23156.01,70486.56,158273.55999999997,316839.44,310855.36,13.721559209530298,11.980389246531788,10.961601578999243,10.050009637052318,11.163177332328697,11.97208020728217,12.66615042612305,12.647083002592092
"HENTHORN, ALEX",1364567,2014,A,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"GREWAL, HARINDER",1362789,2014,A,12,107904.0,7076.0,29505.8,0.0,9000.0,47908.34,1100.0,45581.8,11.588997221921472,8.864464055279676,10.292342133172156,0.0,9.104979856318357,10.777044880978007,7.003065458786462,10.727263793024752
"OLSEN, KRISTIN M.",1323478,2014,A,12,1241438.26,56903.08,92736.72,21771.7,125469.34,137743.74,392238.81,296880.84,14.03178115252865,10.949104748702167,11.43751978962537,9.988366240293256,11.739816704918344,11.833150281336424,12.87962614246369,12.601086125156508
"EGGMAN, SUSAN",1337454,2014,A,13,1025365.64,120332.07,79423.05,0.0,420.0,177944.55,251663.15,200175.12,13.840559828895717,11.69801044997684,11.28254390737268,0.0,6.040254711277414,12.089227263888835,12.435846765955487,12.206947862416113
"JOBRACK, SOL",1364778,2014,A,13,11229.73,0.0,2208.04,200.0,199.5,5352.91,0.0,2607.54,9.326320004700804,0.0,7.699860523174923,5.298317366548036,5.295814236329918,8.585395617249986,0.0,7.866162527121599
"BONILLA, SUSAN",1315657,2014,A,14,963451.74,166682.65,111410.25,6140.0,74330.0,294236.6,190190.35,358562.9,13.77827767736207,12.023846984138109,11.620974613014582,8.722580021141189,11.21626991771934,12.592139484578347,12.155780691739011,12.78985937690923
"DELEPINE, JOY D.",1366787,2014,A,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ECHOLS, ELIZABETH",1357374,2014,A,15,1025032.2,102792.7,244558.1,0.0,108200.0,546300.33,3912.98,455550.8,13.840234584695363,11.540469617808602,12.407208187479908,0.0,11.591736645394517,13.210924158447328,8.272054511029449,13.02926251525944
"THURMOND, TONY",1295704,2014,A,15,921738.08,27650.88,176755.37,141969.0,131100.69999999998,316400.95,900.0,477475.94999999995,13.7340163840898,10.227412832845479,12.082521965192631,11.863364002891176,11.783721009173082,12.664765517399573,6.802394763324311,13.076269071142342
"BAKER, CATHARINE",1358730,2014,A,16,1147442.41,5989.16,407377.84,1174.75,70238.0,573820.3799999999,0.0,484779.75,13.953046032293575,8.697706447552955,12.9174963875792,7.068810637982925,11.159644754099512,13.260071699500617,0.0,13.091449943062878
"SBRANTI, TIM",1356108,2014,A,16,3466296.35,114259.5,322792.38,2139714.87,367196.24,501178.05000000005,5225.0,2943962.99,15.058597247622219,11.646227456284283,12.684764609151351,14.576183139803264,12.81365169802463,13.124716706152768,8.561210076833012,14.895267187420362
"CAMPOS, DAVID",1359299,2014,A,17,1361030.62,21748.94,427492.49,2040.0,99500.0,365206.41,800.0,550781.4299999999,14.123752779543638,9.987320299697027,12.965691999953185,7.620705086838262,11.507912923146684,12.808217979575202,6.684611727667927,13.219093330671337
"CHIU, DAVID",1360423,2014,A,17,1547778.33,151273.98,521633.92,39106.96,334126.62,443555.19999999995,34250.0,1046141.48,14.252331125203625,11.926847908780632,13.164721318155024,10.574055735247516,12.719275301914315,13.002577537473744,10.441441843690372,13.860619172586645
"BONTA, ROB",1339733,2014,A,18,1210831.37,109595.39,107036.98,5350.1,100521.28,277488.0,528336.26,322503.75,14.006817764284335,11.604550590567625,11.580929661212172,8.584870531304151,11.518124725360776,12.533532967990366,13.177488216042242,12.683870043057338
"ERLICH, DAVID M.",1362222,2014,A,18,2215.1,224.0,175.0,0.0,106.5,1535.0,100.0,505.5,7.703052828187015,5.4116460518550396,5.1647859739235145,0.0,4.66814498514948,7.336285660021297,4.605170185988092,6.225548038460526
"PINEDA, RENE GONZALO",1364780,2014,A,19,5256.21,390.08,0.0,0.0,0.0,3894.51,580.12,390.08,8.567165513704193,5.966351846292906,0.0,0.0,0.0,8.26732314808042,6.3632349786920495,5.966351846292906
"TING, PHIL",1343138,2014,A,19,968080.54,24678.32,8700.0,5020.0,100350.0,123769.51999999999,276344.21,138748.32,13.783070565276919,10.113680404389564,9.071078304642676,8.521185212685776,11.516419354224483,11.726176405365443,12.529402505350223,11.84041692342727
"PATINO, JAIME R.",1361490,2014,A,20,12949.71,1501.62,0.0,1500.0,0.0,8976.039999999999,0.0,3001.62,9.468828673054544,7.314299804309866,0.0,7.313220387090301,0.0,9.102314084080534,0.0,8.006907421902714
"QUIRK, BILL (WILLIAM J.)",1336944,2014,A,20,719891.96,12129.29,84854.76,3912.0,182481.15,68553.86,334850.0,283377.19999999995,13.48685642417722,9.403378467661108,11.348696368087115,8.271804031154709,12.114402158998912,11.135374992668465,12.721437949338195,12.554534151343875
"GRAY, ADAM C.",1315410,2014,A,21,2374323.83,102761.88,234197.49000000002,832205.95,280489.5,629275.3400000001,147407.11,1449654.8199999998,14.680223251757345,11.540169746112909,12.363920012752713,13.631835225229043,12.54429157008917,13.352324182349633,11.900953493666316,14.186836030884713
"MOBLEY JR., JACK M.",1294243,2014,A,21,72511.72,587.2,11188.65,5320.0,28130.0,24825.770000000004,0.0,45225.85,11.19150348295039,6.375365477300306,9.322655150596331,8.57922858233569,10.244591901483902,10.119637505552191,0.0,10.719424105001192
"MULLIN, KEVIN",1342937,2014,A,22,909345.65,135303.81,15696.41,64400.0,35669.37,78781.18000000001,356050.16000000003,251069.59,13.72048055390706,11.815277973407637,9.66118730276878,11.072868912092446,10.482047616296207,11.27442941483364,12.782826898785258,12.433485430682982
"GILHAM, MARK H.",1344727,2014,A,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PATTERSON, JIM",1346007,2014,A,23,472290.41,18878.44,1811.99,32295.0,147558.5,91723.05,133607.0,200543.93,13.065349350787102,9.845775809167039,7.502180967823899,10.382667698466573,11.901979986302479,11.426528989798811,11.802657933921683,12.208788603973758
"GABL, DIANE CHRISTINE",1365082,2014,A,24,6646.0,0.0,0.0,0.0,0.0,6252.91,193.09,0.0,8.801770448914539,0.0,0.0,0.0,0.0,8.740802234372401,5.263156401454447,0.0
"GORDON, RICHARD S.",1316724,2014,A,24,724240.57,21260.67,60886.32,0.0,115000.0,117256.29999999999,282937.59,197146.99,13.492878895180935,9.964614165980738,11.016763797922897,0.0,11.652687407345388,11.672117416208332,12.552981622269716,12.191704871626452
"BRUNTON, BOB",1363959,2014,A,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"CHU, KANSEN",1356482,2014,A,25,663588.37,15587.08,137004.26,5149.1,48600.0,220321.5,136653.48,206340.44,13.405417311527009,9.654197644958076,11.827767299217337,8.546577221104396,10.791378809888585,12.302843122218173,11.825203657552255,12.237282705054923
"MATHIS, DEVON J.",1365277,2014,A,26,14940.63,1059.36,0.0,0.0,10000.0,3881.2700000000004,0.0,11059.36,9.611839626472433,6.965420231176536,0.0,0.0,9.210340371976184,8.263917698647578,0.0,9.311032407217565
"MENDOZA, RUDY",1356174,2014,A,26,458807.05,8015.68,185873.6,10697.7,86148.23999999999,68870.5,7651.25,290735.22000000003,13.03638503029192,8.989154902368135,12.132822151790581,9.277784044073204,11.363824812263932,11.139983208567566,8.942624312165279,12.580168235038945
"CAMPOS, NORA",1318599,2014,A,27,659330.81,120366.2,7928.14,100.0,35533.9,78662.41,237441.07,163928.24,13.398980675391282,11.698294041547554,8.97817373478428,4.605170185988092,10.478242449385778,11.272920683706138,12.377674745352616,12.007184050072988
"LANCASTER, GORDON K.",1364779,2014,A,27,2667.2,0.0,814.29,0.0,0.0,1852.9099999999999,0.0,814.29,7.88878451199653,0.0,6.702316567911373,0.0,0.0,7.524512655219135,0.0,6.702316567911373
"LOW, EVAN",1335519,2014,A,28,614489.65,17398.31,92342.05,0.0,73999.5,208181.78999999998,150225.85,183739.86,13.328547364884624,9.764128354048761,11.433254896377687,0.0,11.211813615406722,12.246166967360864,11.91989510736552,12.121276231878939
"PAGE, CHUCK",1364063,2014,A,28,150981.75,2285.63,44826.45,3085.65,77816.32,22967.699999999997,0.0,128014.05000000002,11.924914247565638,7.734396976486705,10.710553645970226,8.034517611066592,11.26210645680565,10.041844160064603,0.0,11.75989530250295
"KAIN, PALMER",1363609,2014,A,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"STONE, MARK",1340922,2014,A,29,357712.56,9824.2,8704.94,0.0,47477.82,66746.8,124343.7,66006.96,12.787485037854026,9.192604008485885,9.07164595958807,0.0,10.76801793360044,11.108661635038427,11.730804784498176,11.097515469994077
"ALEJO, LUIS",1318708,2014,A,30,520675.72,46449.57,3290.17,1904.53,49123.34,112246.13,203841.09,100767.60999999999,13.162882708526638,10.746122486933258,8.098694514157003,7.551990537960518,10.802089557252021,11.628449328395469,12.225095998682878,11.520572253616983
"STARRITT, MARK",1364607,2014,A,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PEREA, HENRY T.",1235519,2014,A,31,1457300.89,95972.48,6637.65,225.0,196956.03,79608.06,251270.7,299791.16,14.192096577240054,11.471816762686563,8.8005132641649,5.41610040220442,12.190735784838209,11.28487062298781,12.434286123021414,12.610841377891688
"VILLARREAL, WALTER",1364377,2014,A,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"RIOS, PEDRO AYON",1343678,2014,A,32,362990.49,15634.27,64770.530000000006,129045.6,23129.03,90110.63,200.0,232579.43,12.802131914556698,9.6572205786836,11.078605994944164,11.767921109253606,10.048843817467597,11.408793416659531,5.298317366548036,12.356987080074404
"SALAS JR., RUDY",1340989,2014,A,32,3105452.35,162193.91,67722.41,1392236.07,206875.0,438447.93000000005,20190.0,1829027.39,14.948669947118809,11.996547873719361,11.123172423327961,14.146421696014897,12.239870025113465,12.990996338019484,9.912942711306883,14.419294902657263
"OBERNOLTE, JAY",1362835,2014,A,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COFFEY, JOHN",1344000,2014,A,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"GROVE, SHANNON",1325437,2014,A,34,541960.96,57514.81,22629.829999999998,20936.48,63962.58,103598.94000000002,217580.0,165043.7,13.202949248307238,10.959797758838606,10.027024226447356,9.94924837096283,11.066053503845417,11.548282377094944,12.290321877975074,12.013965566301398
"GOODMAN, VIRGINIA ""MARI""",1345763,2014,A,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ACHADJIAN, KHATCHIK",1317317,2014,A,35,543055.68,23992.04,9683.15,116885.20999999999,59937.29,147925.18,175588.08000000002,210497.69,13.204967135095522,10.085477387649863,9.178142540558364,11.668947621064245,11.001054127970022,11.904461884377008,12.075896076330121,12.257229958172626
"HARMON, HEIDI",1364777,2014,A,35,39161.48,0.0,3558.2,9950.0,5500.0,9684.58,1145.0,19008.2,10.575448889597292,0.0,8.177010078000675,9.205327830152639,8.612503371220562,9.17829020887082,7.0431599159883405,9.852625743992538
"FOX, STEVE",1297103,2014,A,36,2282868.32,82226.81,297711.95999999996,764585.02,147000.0,856420.62,7590.3099999999995,1291523.79,14.640943245355254,11.317236683584818,12.603881720869376,13.547088508109026,11.898187865760873,13.660516912941668,8.93462771277037,14.071333311789726
"LACKEY, THOMAS W.",1345765,2014,A,36,1563554.95,4547.42,521971.51,527404.27,130727.83,323551.49,1000.0,1184651.03,14.26247260076932,8.422315318153972,13.165368286831251,13.175722649190126,11.780872807320764,12.687113545636299,6.907755278982137,13.984958799729359
"DEBLAUW, RONALD E",1003934,2014,A,37,5419.77,0.0,0.0,0.0,0.0,1678.77,0.0,0.0,8.59780865810893,0.0,0.0,0.0,0.0,7.425816661392691,0.0,0.0
"WILLIAMS, DAS",1316434,2014,A,37,615614.05,109469.91,29080.25,0.0,0.0,100439.69,248277.75,138550.16,13.330375503948273,11.603404995955213,10.277814528584367,0.0,0.0,11.517312726847006,12.422303358137565,11.838987705108213
"FUENTES, JORGE SALOMON",1363832,2014,A,38,1794.93,0.0,225.63,0.0,0.0,1519.2999999999997,0.0,225.63,7.4927213029474835,0.0,5.418896489506421,0.0,0.0,7.326004981449721,0.0,5.418896489506421
"WILK, SCOTT T.",1339656,2014,A,38,759920.31,25011.1,20927.18,13420.0,87839.56,74669.48999999999,237567.14,147197.84,13.540968851501658,10.127075005311504,9.948804071532106,9.504501410525673,11.383267247623344,11.220826853954193,12.378205557243048,11.899532811256206
"BOCANEGRA, RAUL",1330049,2014,A,39,1885184.66,208707.49,194472.31,1280.85,164231.53999999998,358647.33999999997,594553.86,568692.19,14.449536336930922,12.248688981256953,12.178045066867213,7.155279199021725,12.009032540380742,12.790094844825557,13.295566588149754,13.251094600125157
"LOPEZ, PATTY",1358288,2014,A,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"HENRY, KATHLEEN",1365093,2014,A,40,28900.87,49.97,888.6,100.0,10150.0,15137.8,1490.0,11188.57,10.271626977453641,3.9114228253561136,6.7896471905018085,4.605170185988092,9.225228984469933,9.624950205996925,7.306531398939505,9.322648000467764
"STEINORTH, MARC",1362221,2014,A,40,1221363.5,32789.68,413563.55,378776.9,44785.0,125320.35999999999,5370.0,869915.13,14.015478415584672,10.397869110718187,12.932566469666108,12.844702656386005,10.709628540909296,11.738628617708027,8.58858318750291,13.676150934148149
"HOLDEN, CHRIS",1336467,2014,A,41,702137.97,22769.6,3885.55,33573.4,153048.0,118076.47999999998,316304.7,213276.55000000002,13.461885202158333,10.033181591929395,8.265019822923211,10.421489365751086,11.938506876663217,11.679087829091861,12.664461268494122,12.270344959362724
"HARGROVE, KARALEE B.",1359764,2014,A,42,46891.92,0.0,3354.41,21926.989999999998,2000.0,11994.909999999998,2200.0,27281.399999999998,10.755600658142324,0.0,8.118031177011185,9.995473577089657,7.600902459542082,9.392237672119343,7.696212639346407,10.213960430288685
"MAYES, CHAD",1351765,2014,A,42,722543.77,3524.75,359260.1,21007.039999999997,88401.88,120641.26000000001,56559.0,472193.76999999996,13.490533278448629,8.16756479074547,12.79180191767273,9.952612898621064,11.389648515367922,11.700576627484324,10.943039620074693,13.065144709984464
"GATTO, MIKE",1005008,2014,A,43,2278769.81,33201.28,1546.86,6662.33,122465.83,69434.11000000002,195023.37,163876.3,14.639146298299812,10.410343708378253,7.343982348740342,8.804224552201095,11.715587331280751,11.14813352430812,12.180874676518753,12.006867153910203
"ROYAL, TODD",1363510,2014,A,43,23510.6,0.0,2479.16,500.0,13567.27,3273.2200000000003,3690.95,16546.43,10.065206662263328,0.0,7.815675072106529,6.214608098422191,9.51541555351821,8.093529488863082,8.21363915647387,9.713925647566679
"IRWIN, JACQUI",1362509,2014,A,44,1272444.15,0.0,158909.14,25003.68,656027.82,412291.23000000004,0.0,839940.6399999999,14.056450136463267,0.0,11.976087871323685,10.12677829301748,13.393958475563595,12.929485247549529,0.0,13.641086501655822
"MC COY, ROB",1362964,2014,A,44,1762144.97,29024.32,235659.72999999998,973784.1,96922.18,171476.12000000002,4100.0,1335390.33,14.38204235791672,10.275889378212408,12.370144221548268,13.788944894809392,11.481663667455052,12.05219929391056,8.318742252692399,14.104734189103665
"DABABNEH, MATTHEW",1357054,2014,A,45,1380793.15,9914.57,147100.34999999998,2355.0,104027.06,574828.11,217656.7,263396.98,14.138168638406759,9.201760671380066,11.898870285920484,7.764296006450518,11.552406336587055,13.261826335957844,12.290674329874438,12.481417602773805
"SHELLEY, SUSAN",1355797,2014,A,45,256877.7,1731.09,60249.29,64903.81,0.0,57039.130000000005,1522.0,126884.19,12.456355375126302,7.456506546892207,11.006246067051102,11.080661606670148,0.0,10.95149280251744,7.3277805384216315,11.751030059652546
"NAZARIAN, ADRIN",1323126,2014,A,46,600645.07,5442.18,52343.16,8908.86,135973.0,161695.55000000002,152586.88,202667.2,13.305759473340927,8.601934994871163,10.86557654873626,9.094801566151105,11.820211615596852,11.993470525087565,11.935489417727398,12.219320503855679
"TAYLOR, ZACHARY",1362620,2014,A,46,3473.91,0.0,500.8,1482.89,0.0,1397.5,0.0,1983.69,8.153036039729713,0.0,6.216206819785889,7.301748165415228,0.0,7.242440205029254,0.0,7.592714025636515
"BROWN, CHERYL",1340553,2014,A,47,723016.04,132883.52,128401.89,13875.32,89324.0,200760.66,109300.55,364484.73,13.491186686233677,11.797228234002546,11.762920389755834,9.53786700141175,11.400025487754778,12.209868731270937,11.601856706173928,12.806239936549199
"NAVARRO, GIL",1300150,2014,A,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"HERNANDEZ, ROGER",1276119,2014,A,48,564420.68,20242.61,6545.39,0.0,147946.44,108923.88,182467.55,174734.44,13.243555138969912,9.915545067656904,8.78651626404009,0.0,11.904605595355687,11.598404568628442,12.114327627975749,12.071022614643788
"LARA-GARDNER, JOSEPH",1343990,2014,A,48,96548.53,5690.49,25635.879999999997,0.0,20438.42,25797.05,250.0,51764.78999999999,11.477801062468876,8.646551639405578,10.151748211695702,0.0,9.925171741916971,10.158015423286997,5.521460917862246,10.854465467396853
"CHAU, EDWIN",1281706,2014,A,49,717840.55,75922.18,75619.25,0.0,45000.0,140750.50999999998,92210.0,196541.43,13.484002748159098,11.237464147307806,11.233466159384632,0.0,10.714417768752456,11.854744169441197,11.431823863533188,12.188628527762544
"SIEGRIST, ESTHELA T.",1365365,2014,A,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"BLOOM, RICHARD",1330273,2014,A,50,676516.9,3296.83,15884.92,5247.7,187225.36,108749.78,185514.28,211654.80999999997,13.42471270780349,8.10071667971628,9.673125510493264,8.565545164355818,12.140068303935855,11.59680492596038,12.130887139198807,12.262711971889747
"TORGAN, BRADLY S.",1341020,2014,A,50,7677.86,0.0,3481.33,0.0,1300.0,2546.5299999999997,350.0,4781.33,8.946096141479421,0.0,8.1551696836629,0.0,7.170119543449628,7.842486927130977,5.857933154483459,8.472474029461011
"GOMEZ, JIMMY",1334135,2014,A,51,685676.49,25668.32,20266.99,0.0,83200.0,64395.92,376046.43,129135.31,13.438161206553712,10.153012825677532,9.916748733106255,0.0,11.3290026268093,11.072805556048227,12.837467898791058,11.768616048345814
"SMITH, STEPHEN C.",1367072,2014,A,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PINEDA, DOROTHY",1358125,2014,A,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"RODRIGUEZ, FREDDIE",1354976,2014,A,52,900248.7,4058.86,245966.33,1671.76,217500.0,301834.37000000005,43362.530000000006,469196.94999999995,13.710426337466759,8.308657424990058,12.412949935628259,7.421632242671842,12.289954129510877,12.617633702198136,10.677350983119796,13.058777895314073
"MENDOZA, SANDRA Y.",1358233,2014,A,53,79297.7,423.28,42539.26,0.0,6750.0,28198.510000000002,75.0,49712.54,11.280964403419219,6.048033898595876,10.658182693210355,0.0,8.817297783866575,10.247024418650856,4.31748811353631,10.814012494142226
"SANTIAGO, MIGUEL",1357853,2014,A,53,1107802.64,1228.61,185397.16999999998,821.82,237119.32,378175.0,158625.0,424566.92,13.917889007679944,7.113638728042299,12.130255667703972,6.711521392974785,12.376318753339458,12.843112330430401,11.974298205016689,12.958824916596381
"RIDLEY-THOMAS, SEBASTIAN M.",1358246,2014,A,54,1861170.86,97025.03,51028.97,99283.8,194337.0,205700.37,262824.23,441674.80000000005,14.43671634226441,11.482724265435719,10.840148789648945,11.505737694730204,12.17734904441105,12.234175874375454,12.479240760733662,12.998329143659134
"RATCLIFF, GLEN",1365736,2014,A,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"CHANG, LING-LING",1357038,2014,A,55,842904.78,39251.33,332187.16,5345.0,108162.03,184977.71000000002,82800.0,484945.51999999996,13.644609276867584,10.577740607986778,12.713453823999536,8.583916823459145,11.59138565959179,12.127990610314896,11.32418334037335,13.091791833713238
"FRITCHLE, GREGG D.",1226413,2014,A,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"GARCIA, EDUARDO",1355371,2014,A,56,624387.02,82657.62,79728.76,20084.08,88275.0,172567.51,102976.57,270745.45999999996,13.344525679450904,11.32246229500664,11.286385652885947,9.907682740416927,11.388212220796587,12.058543801210135,11.54225676560709,12.508934396486268
"BENNETT JR, CHARLES H.",1358565,2014,A,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"CALDERON, IAN",1336511,2014,A,57,1163340.57,8696.45,142916.84,0.0,268309.5,423262.9,161273.94,419922.79,13.966806226121525,9.07067017539225,11.87001820162143,0.0,12.499896443912096,12.95574877797156,11.990859688754444,12.9478261400268
"TOPALIAN, RITA H.",1259659,2014,A,57,103203.8,1874.39,53630.369999999995,660.0,1980.6,22773.48,0.0,58145.35999999999,11.544460953057124,7.536038552138808,10.889870791076797,6.492239835020471,7.591155108087202,10.033351980054634,0.0,10.970701361125984
"GARCIA, CRISTINA",1343926,2014,A,58,732936.17,17481.59,22473.61,5135.5,241544.33,75683.95999999999,231804.94,286635.03,13.50481389658593,9.768903606171214,10.02009701093114,8.54393248860586,12.394808296306095,11.234321527938219,12.353651521136111,12.5659650130063
"JONES-SAWYER SR., REGINALD BYRON",1317870,2014,A,59,686206.06,8043.27,131278.42,1000.0,151499.86,89694.42,225807.68,291821.55000000005,13.438933240612027,8.99259099590422,11.785075690347245,6.907755278982137,11.928339979838725,11.40416383875407,12.327438942519644,12.583897764297294
"LINDER, ERIC",1345603,2014,A,60,774100.96,59588.86,175888.85,8312.85,199716.53999999998,194808.58,6380.0,443507.1,13.559457583341887,10.995223922831398,12.077607540427726,9.025557789340866,12.204654340210523,12.179772714395149,8.760923376338836,13.002469089622794
"PARK, KEN",1367073,2014,A,60,15876.85,0.0,2262.81,0.0,2000.0,8159.3099999999995,250.0,4262.8099999999995,9.672617352404238,0.0,7.724362682762753,0.0,7.600902459542082,9.006914885559324,5.521460917862246,8.357683846219999
"ARANDA, RUDY",1301595,2014,A,61,14980.51,0.0,0.0,2275.13,4445.0,6520.38,170.0,6720.13,9.614505301885538,0.0,0.0,7.729792472609603,8.399535147948004,8.782687935430946,5.135798437050262,8.812862778568174
"MEDINA, JOSE J.",1005789,2014,A,61,809530.27,114733.47,87126.64,1160.0,75264.88,342060.41000000003,74559.85,278284.99,13.604209444853458,11.650367065258683,11.375117971415076,7.05617528410041,11.228768903926762,12.74274263787309,11.219357437554875,12.536401011456512
"BURKE, AUTUMN",1357823,2014,A,62,1171012.32,17290.83,228441.88,16071.0,365941.89,322394.11,88396.13,627745.6,13.973379163446799,9.757931582152104,12.33903710247703,9.68477168454907,12.810229829286332,12.683530020216956,11.389583469386896,13.349890267835569
"GROSE, TED",1361796,2014,A,62,57896.32,425.0,15001.21,0.0,32664.81,7834.2,0.0,48091.020000000004,10.966409103682825,6.052089168924417,9.615886143497633,0.0,10.394053630634637,8.966254043642047,0.0,10.780850744277592
"MILLER, ADAM J.",1365738,2014,A,63,952.91,0.0,0.0,0.0,0.0,0.0,952.91,0.0,6.859520460579695,0.0,0.0,0.0,0.0,0.0,6.859520460579695,0.0
"RENDON, ANTHONY",1335212,2014,A,63,997122.68,13927.65,390.15,0.0,185386.03,48083.01,479215.79,199703.83,13.812629090521492,9.541631351896209,5.96653128056277,0.0,12.130195578681581,10.780684171242886,13.079906275991764,12.204590697988149
"GIPSON, MIKE",1299805,2014,A,64,1220856.33,23722.43,558805.36,7216.0,180631.16,292706.17000000004,20337.0,770374.9500000001,14.015063080322006,10.074176293058441,13.23355649830176,8.88405606174246,12.10421244107354,12.586924552061495,9.920197166099076,13.554632623361087
"WALKER, PROPHET L.",1357980,2014,A,64,923979.11,11028.93,327382.76,1983.75,262534.12,263703.37,0.0,602929.56,13.736444742143144,9.308277099382387,12.69888528523279,7.592744271840619,12.478136333519405,12.48258015193359,0.0,13.309555652965413
"KIM, YOUNG O.",1358869,2014,A,65,2451169.55,24069.56,369224.42,927238.33,129229.8,743089.63,2335.0,1449762.11,14.712075835964304,10.088703250593419,12.8191599224354,13.73996590967005,11.76934749388978,13.518571948995032,7.755767170102998,14.186910038868138
